id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
472606.0,2022-09-05,segunda-feira,17:00:00,PE,408,"86,1",PAUDALHO,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Rotatória,Não,2,0,1,0,1,0,1,1,"-7,96010995","-35,09554697",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
472662.0,2022-09-05,segunda-feira,21:00:00,PE,232,410,SERRA TALHADA,Acessar a via sem observar a presença dos outros veículos,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Sim,2,0,2,0,0,0,2,1,"-7,982687","-38,301197",SPRF-PE,DEL04-PE,UOP01-DEL04-PE
472674.0,2022-09-05,segunda-feira,23:45:00,PE,232,"127,5",CARUARU,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-8,30610303","-35,96342301",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
472697.0,2022-09-06,terça-feira,07:20:00,PE,428,189,PETROLINA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,1,1,1,3,"-9,37197508","-40,48679585",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
472823.0,2022-09-06,terça-feira,19:15:00,PE,428,"187,9",PETROLINA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Em Obras,Sim,2,0,1,0,0,1,1,2,"-9,35604301","-40,47854198",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
472824.0,2022-09-06,terça-feira,19:20:00,PE,408,94,SAO LOURENCO DA MATA,Falta de elemento de contenção que evite a saída do leito carroçável,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,0,0,0,1,0,1,"-8,00448211","-35,04643006",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
472842.0,2022-09-06,terça-feira,21:00:00,PE,104,64,CARUARU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Interseção de Vias,Sim,3,0,2,0,1,0,2,2,"-8,27587773","-35,98202705",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
472845.0,2022-09-06,terça-feira,21:30:00,PE,232,410,SERRA TALHADA,Ultrapassagem Indevida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,98261841","-38,30039606",SPRF-PE,DEL04-PE,UOP01-DEL04-PE
472875.0,2022-09-07,quarta-feira,04:35:00,PE,101,51,ABREU E LIMA,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Amanhecer,Decrescente,Nublado,Múltipla,Reta,Sim,1,0,0,0,0,1,0,1,"-7,9169968","-34,89689272",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
472878.0,2022-09-07,quarta-feira,04:50:00,PE,424,"109,1",GARANHUNS,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-8,998467","-36,473772",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
472935.0,2022-09-07,quarta-feira,09:54:00,PE,232,101,BEZERROS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-8,24194679","-35,75097313",SPRF-PE,DEL02-PE,UOP02-DEL02PE
472937.0,2022-09-07,quarta-feira,11:10:00,PE,232,5,RECIFE,Faixas de trânsito com largura insuficiente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Em Obras,Sim,2,0,1,0,1,0,1,2,"-8,06938497","-34,94836807",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
472964.0,2022-09-07,quarta-feira,15:50:00,PE,101,53,PAULISTA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,93116881","-34,90096271",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
472982.0,2022-09-07,quarta-feira,17:50:00,PE,428,185,PETROLINA,Conversão proibida,Colisão transversal,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Simples,Em Obras,Não,2,0,0,0,2,0,0,2,"-9,34009199","-40,47032001",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
472984.0,2022-09-07,quarta-feira,18:20:00,PE,101,"41,9",IGARASSU,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,3,0,0,0,3,1,"-7,83887431","-34,91196739",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
472999.0,2022-09-07,quarta-feira,19:50:00,PE,232,154,TACAIMBO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,3,1,0,0,4,2,"-8,32878441","-36,20816698",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
473022.0,2022-09-07,quarta-feira,18:57:00,PE,232,34,MORENO,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,1,1,0,2,"-8,10702537","-35,18394691",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473030.0,2022-09-07,quarta-feira,21:00:00,PE,428,"183,7",PETROLINA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,0,1,0,2,"-9,32412987","-40,46211325",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
473114.0,2022-09-08,quinta-feira,11:20:00,PE,101,"64,3",RECIFE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-8,020623","-34,942707",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473176.0,2022-09-08,quinta-feira,18:20:00,PE,408,"95,3",SAO LOURENCO DA MATA,Manobra de mudança de faixa,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Aclive                   ,Não,1,0,0,1,0,0,1,1,"-8,01186091","-35,04237616",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473183.0,2022-09-08,quinta-feira,18:30:00,PE,101,41,IGARASSU,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,83038346","-34,91426785",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
473189.0,2022-09-08,quinta-feira,18:30:00,PE,428,181,PETROLINA,Manobra de mudança de faixa,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Em Obras,Não,2,0,1,0,1,0,1,1,"-9,30816981","-40,45390137",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
473206.0,2022-09-08,quinta-feira,21:50:00,PE,428,190,PETROLINA,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,1,"-9,37605965","-40,49382106",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
473215.0,2022-09-09,sexta-feira,00:07:00,PE,104,"28,8",TORITAMA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,0,1,1,2,"-8,0065","-36,0709",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
473321.0,2022-09-09,sexta-feira,13:30:00,PE,104,"63,5",CARUARU,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Interseção de Vias,Sim,3,0,1,0,2,0,1,2,"-8,2698","-35,9803",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
473347.0,2022-09-09,sexta-feira,16:35:00,PE,101,"45,9",IGARASSU,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,0,1,1,0,2,"-7,8729326","-34,9063047",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
473366.0,2022-09-09,sexta-feira,18:45:00,PE,232,143,SAO CAITANO,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,1,"-8,32340108","-36,10375899",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
473400.0,2022-09-09,sexta-feira,21:00:00,PE,104,"63,6",CARUARU,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-8,2698","-35,9803",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
473408.0,2022-09-09,sexta-feira,20:10:00,PE,101,"119,1",IPOJUCA,Acesso irregular,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,5,0,3,1,0,1,4,2,"-8,353243","-35,174052",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
473411.0,2022-09-09,sexta-feira,20:30:00,PE,232,"213,5",PESQUEIRA,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,1,0,0,2,"-8,37683577","-36,7222201",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
473455.0,2022-09-10,sábado,07:29:00,PE,232,16,JABOATAO DOS GUARARAPES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,3,0,1,3,"-8,09414193","-35,03716601",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473491.0,2022-09-10,sábado,11:40:00,PE,101,77,RECIFE,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,5,0,0,1,4,0,1,2,"-8,11813811","-34,94329214",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473517.0,2022-09-10,sábado,13:00:00,PE,428,"187,8",PETROLINA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Em Obras,Sim,2,0,1,0,1,0,1,2,"-9,372472","-40,487048",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
473545.0,2022-09-10,sábado,15:50:00,PE,101,50,ABREU E LIMA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,90938602","-34,90123228",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
473574.0,2022-09-10,sábado,18:40:00,PE,232,"10,9",JABOATAO DOS GUARARAPES,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Desvio Temporário;Em Obras;Cur,Sim,2,0,1,0,1,0,1,2,"-8,082081","-34,994401",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473608.0,2022-09-10,sábado,21:25:00,PE,232,"203,5",PESQUEIRA,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Reta,Sim,5,1,1,0,2,1,1,4,"-8,37203574","-36,63740337",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
473636.0,2022-09-10,sábado,23:30:00,PE,101,"42,4",IGARASSU,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Múltipla,Reta,Sim,3,0,1,1,1,0,2,2,"-7,83038346","-34,91426785",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
473640.0,2022-09-10,sábado,21:40:00,PE,428,"146,4",PETROLINA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,2,0,0,1,2,2,"-9,04953536","-40,29901765",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
473752.0,2022-09-11,domingo,12:30:00,PE,101,"44,9",IGARASSU,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,86521297","-34,90715176",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
473790.0,2022-09-11,domingo,16:30:00,PE,232,"16,3",JABOATAO DOS GUARARAPES,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-8,09420609","-35,03733695",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473809.0,2022-09-11,domingo,19:00:00,PE,232,"79,2",GRAVATA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,1,0,0,2,2,"-8,195424","-35,564099",SPRF-PE,DEL02-PE,UOP02-DEL02PE
473811.0,2022-09-11,domingo,19:50:00,PE,232,412,SERRA TALHADA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Declive;Reta                  ,Não,2,0,1,0,0,1,1,2,"-7,98377927","-38,3208774",SPRF-PE,DEL04-PE,UOP01-DEL04-PE
473819.0,2022-09-11,domingo,20:40:00,PE,104,"57,1",CARUARU,Ausência de sinalização,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,"-8,2181","-35,9747",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
473957.0,2022-09-12,segunda-feira,12:45:00,PE,408,"89,4",SAO LOURENCO DA MATA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Declive;Retorno Regulamentado;,Não,4,1,0,1,1,1,1,3,"-7,983917","-35,079758",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
473986.0,2022-09-12,segunda-feira,16:40:00,PE,232,"5,6",RECIFE,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Em Obras;Reta                 ,Sim,2,0,2,0,0,0,2,2,"-8,0700129","-34,951206",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474093.0,2022-09-13,terça-feira,04:50:00,PE,101,"41,9",IGARASSU,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,2,0,0,0,2,2,"-7,83038346","-34,91426785",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
474101.0,2022-09-13,terça-feira,06:03:00,PE,232,8,RECIFE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,1,0,1,2,"-8,07764447","-34,97863609",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474128.0,2022-09-13,terça-feira,07:50:00,PE,232,"6,7",RECIFE,Ausência de sinalização,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Em Obras,Não,2,0,2,0,0,0,2,2,"-8,07079525","-34,9535389",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474157.0,2022-09-13,terça-feira,10:14:00,PE,232,126,CARUARU,Pista esburacada,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-8,30819677","-35,95467594",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
474221.0,2022-09-13,terça-feira,17:50:00,PE,232,"4,8",RECIFE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Viaduto,Não,2,0,0,0,0,2,0,1,"-8,06795766","-34,94535414",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474307.0,2022-09-14,quarta-feira,11:05:00,PE,424,"115,4",GARANHUNS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Curva,Não,1,1,0,0,0,0,0,1,"-9,03003974","-36,43736005",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
474388.0,2022-09-14,quarta-feira,16:45:00,PE,232,"10,6",JABOATAO DOS GUARARAPES,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Em Obras;Reta;Interseção de Vi,Sim,2,0,0,1,1,0,1,2,"-8,08217","-34,991742",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474420.0,2022-09-14,quarta-feira,19:50:00,PE,101,29,IGARASSU,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,3,0,2,1,0,0,3,1,"-7,72939697","-34,94185854",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
474440.0,2022-09-14,quarta-feira,22:00:00,PE,232,508,SALGUEIRO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,0,2,1,2,"-8,06223271","-39,12095006",SPRF-PE,DEL05-PE,UOP01-DEL05-PE
474490.0,2022-09-15,quinta-feira,07:50:00,PE,232,"10,1",JABOATAO DOS GUARARAPES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Em Obras;Interseção de Vi,Sim,3,0,1,1,1,0,2,2,"-8,07917241","-34,98718609",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474547.0,2022-09-15,quinta-feira,13:50:00,PE,232,"131,8",CARUARU,Demais falhas mecânicas ou elétricas,Eventos atípicos,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-8,30117613","-35,99843996",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
474581.0,2022-09-15,quinta-feira,18:50:00,PE,232,"175,3",BELO JARDIM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,1,0,0,3,2,"-8,342776","-36,389926",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
474597.0,2022-09-15,quinta-feira,20:13:00,PE,101,"58,6",RECIFE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,2,"-7,97063209","-34,92064675",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
474682.0,2022-09-16,sexta-feira,08:13:00,PE,232,"79,2",GRAVATA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,3,0,2,0,1,0,2,2,"-8,19528564","-35,56264758",SPRF-PE,DEL02-PE,UOP02-DEL02PE
474710.0,2022-09-16,sexta-feira,11:20:00,PE,407,130,PETROLINA,Manobra de mudança de faixa,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Ponte,Sim,5,0,0,0,5,0,0,5,"-9,40536698","-40,50435309",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
474717.0,2022-09-16,sexta-feira,11:30:00,PE,408,"65,3",CARPINA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,85059029","-35,23198016",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474725.0,2022-09-16,sexta-feira,13:45:00,PE,101,"26,5",IGARASSU,Demais falhas mecânicas ou elétricas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,2,0,1,2,"-7,70826223","-34,92811677",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
474777.0,2022-09-16,sexta-feira,06:30:00,PE,101,80,JABOATAO DOS GUARARAPES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,3,0,0,1,0,2,1,3,"-8,158752","-34,940838",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474812.0,2022-09-16,sexta-feira,19:50:00,PE,101,"77,3",RECIFE,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,"-8,131213","-34,945165",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474827.0,2022-09-16,sexta-feira,21:00:00,PE,232,"7,4",RECIFE,Ausência de sinalização,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-8,07333497","-34,96184301",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474898.0,2022-09-17,sábado,04:00:00,PE,232,339,CUSTODIA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-8,08234604","-37,68530299",SPRF-PE,DEL04-PE,UOP02-DEL04-PE
474909.0,2022-09-17,sábado,07:00:00,PE,408,100,SAO LOURENCO DA MATA,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Viaduto,Não,1,0,1,0,0,0,1,1,"-8,044574","-35,012285",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
474953.0,2022-09-17,sábado,09:20:00,PE,316,103,OURICURI,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,2,0,0,2,0,0,2,2,"-7,948398","-39,922055",SPRF-PE,DEL05-PE,UOP02-DEL05-PE
474977.0,2022-09-17,sábado,14:40:00,PE,428,192,PETROLINA,Acessar a via sem observar a presença dos outros veículos,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Curva,Sim,3,0,1,0,2,0,1,2,"-9,38653766","-40,52425331",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
475006.0,2022-09-17,sábado,17:00:00,PE,423,"96,9",GARANHUNS,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Interseção de Vias,Sim,2,0,0,0,2,0,0,2,"-8,87751372","-36,49917841",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
475008.0,2022-09-17,sábado,15:30:00,PE,407,125,PETROLINA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-9,37739336","-40,53595733",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
475018.0,2022-09-17,sábado,18:10:00,PE,428,187,PETROLINA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-9,35604301","-40,47854198",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
475021.0,2022-09-17,sábado,17:25:00,PE,101,"174,8",JOAQUIM NABUCO,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Curva,Não,2,0,1,0,1,0,1,1,"-8,602919","-35,534279",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
475030.0,2022-09-17,sábado,19:10:00,PE,423,64,LAJEDO,Ingestão de álcool pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,0,1,0,2,2,"-8,66427961","-36,35636509",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
475063.0,2022-09-17,sábado,20:20:00,PE,101,"50,9",ABREU E LIMA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,5,0,0,2,3,0,2,2,"-7,91744268","-34,89705205",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
475157.0,2022-09-18,domingo,06:50:00,PE,232,"10,5",JABOATAO DOS GUARARAPES,Acumulo de água sobre o pavimento,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Múltipla,Em Obras,Não,2,0,0,0,0,2,0,2,"-8,08178136","-34,99180913",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
475160.0,2022-09-18,domingo,08:45:00,PE,101,"22,8",GOIANA,Condutor deixou de manter distância do veículo da frente,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,1,0,0,1,1,2,"-7,667766","-34,93266",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
475176.0,2022-09-18,domingo,08:30:00,PE,408,"67,8",PAUDALHO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,0,1,0,0,1,1,"-7,8584244","-35,21553619",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
475193.0,2022-09-18,domingo,11:25:00,PE,101,69,RECIFE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-8,05951606","-34,94581024",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
475216.0,2022-09-18,domingo,14:30:00,PE,101,67,RECIFE,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,0,0,1,1,0,2,"-8,042334","-34,943096",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
